標準	950101073-022	 白:4 黒:3 紫:1 橙:1 黄:1 緑:1
標準	950107030-002	 青:3 白:3 緑:2 茶:1 赤:1 黒:1
標準	950106198-002	 白:4 黒:2 緑:2 紫:1 茶:1 灰:1
独占	950105009-001	 黒:5 赤:2 桃:2 紫:1 橙:1
独占	950101078-011	 赤:5 黒:3 青:1 紫:1 白:1
独占	950106169-002	 黒:4 赤:2 灰:2 白:2 茶:1
総理	950106169-001	 灰:5 青:2 赤:2 紫:1 黒:1
総理	950104018-002	 紫:3 茶:2 白:2 青:1 赤:1 黄:1 黒:1
総理	950105009-001	 白:3 青:2 茶:2 紫:1 橙:1 黒:1 緑:1
商戦	950106156-007	 赤:5 黄:2 灰:2 青:1 橙:1
商戦	950106156-002	 赤:5 橙:2 青:1 黄:1 黒:1 桃:1
商戦	950106156-006	 赤:7 黄:2 黒:1 緑:1
撤退	950106045-003	 黒:3 灰:3 紫:1 青:1 茶:1 赤:1 白:1
撤退	950101037-003	 灰:4 黒:3 赤:2 黄:1 白:1
撤退	950101037-003	 灰:3 黒:3 紫:2 青:1 赤:1 黄:1
ペット	950106007-017	 桃:4 緑:3 白:2 茶:1 灰:1
ペット	950106172-007	 茶:4 青:1 橙:1 赤:1 黄:1 桃:1 白:1 緑:1
ペット	950106007-001	 橙:3 茶:2 桃:2 白:2 黒:1 緑:1
博士	950107129-004	 白:6 紫:2 青:2 赤:1
博士	950104211-012	 白:4 赤:2 紫:1 茶:1 桃:1 灰:1 緑:1
博士	950101106-005	 白:5 緑:3 青:2 紫:1
メディア	950103087-001	 赤:3 緑:3 黄:2 茶:1 桃:1 白:1
メディア	950107047-007	 黄:3 黒:2 紫:1 赤:1 青:1 橙:1 灰:1 白:1
メディア	950107047-011	 黒:3 青:2 灰:2 紫:1 黄:1 白:1 緑:1
秘書	950104211-001	 紫:2 青:2 赤:2 白:2 灰:1 桃:1 黒:1
秘書	950104211-013	 桃:4 黒:2 白:2 茶:1 赤:1 黄:1
秘書	950104144-002	 黒:3 紫:2 茶:2 桃:2 灰:1 白:1
各派	950104160-002	 赤:4 黒:4 紫:1 灰:1 白:1
各派	950101078-008	 紫:2 青:2 橙:2 桃:1 緑:1 黄:1 黒:1 灰:1
各派	950103022-004	 灰:4 茶:2 緑:2 橙:1 黄:1 桃:1
キッカー	950104073-005	 青:4 赤:2 橙:1 茶:1 黄:1 黒:1 白:1
キッカー	950104073-009	 青:3 赤:3 黄:2 黒:1 白:1 緑:1
キッカー	950106117-010	 青:3 赤:3 黄:2 茶:1 白:1 緑:1
強硬	950106168-003	 青:2 赤:2 灰:2 白:2 茶:1 橙:1 黒:1
強硬	950105179-003	 黒:6 赤:5
強硬	950107006-003	 赤:5 黒:3 灰:2 茶:1
移住	950101073-006	 茶:3 橙:2 緑:2 青:1 赤:1 灰:1 白:1
移住	950101073-054	 黄:4 青:2 茶:2 紫:1 桃:1 白:1
移住	950101071-019	 青:2 赤:2 黄:2 白:2 茶:1 灰:1 緑:1
流通	950105057-005	 青:3 緑:3 橙:2 白:2 黄:1
流通	950103094-001	 青:5 緑:4 赤:2
流通	950104049-002	 緑:4 青:3 紫:1 茶:1 灰:1 黒:1
航空	950104046-006	 青:6 茶:2 白:2 黒:1
航空	950105247-014	 青:6 灰:2 紫:1 赤:1 橙:1
航空	950105247-003	 白:7 青:3 橙:1
マンション	950103133-002	 灰:6 白:3 青:1 橙:1
マンション	950104195-015	 灰:3 白:3 茶:2 黄:1 黒:1 桃:1
マンション	950105082-002	 灰:4 白:3 青:2 桃:1 緑:1
勢い	950103083-008	 赤:5 青:2 橙:2 紫:1 緑:1
勢い	950106117-012	 赤:8 橙:1 黄:1 黒:1
勢い	950101109-005	 赤:3 青:2 橙:2 緑:2 黄:1 桃:1
来	950105205-010	 黄:3 白:2 紫:1 桃:1 青:1 橙:1 茶:1 灰:1
来	950105205-014	 黄:4 青:2 赤:1 黒:1 灰:1 白:1 緑:1
来	950105205-017	 橙:3 黄:2 桃:2 青:1 茶:1 灰:1 白:1
女の子	950104142-004	 桃:8 赤:1 黄:1 白:1
女の子	950104142-002	 桃:10 青:1
女の子	950104065-011	 桃:7 赤:2 紫:1 白:1
資産	950107129-033	 黄:4 緑:2 紫:1 橙:1 茶:1 黒:1 灰:1
資産	950106155-005	 黒:4 赤:3 青:1 橙:1 茶:1 白:1
資産	950101034-002	 黄:5 青:3 灰:2 黒:1
過去	950107103-011	 茶:3 紫:2 灰:2 赤:1 黄:1 桃:1 黒:1
過去	950101165-009	 灰:4 黒:4 橙:1 茶:1 黄:1
過去	950105154-006	 灰:4 赤:2 黒:2 茶:1 桃:1 緑:1
有力	950105146-003	 赤:5 黒:3 緑:2 青:1
有力	950106174-009	 青:4 赤:3 黒:2 黄:1 桃:1
有力	950104146-006	 赤:6 紫:1 青:1 黄:1 白:1 緑:1
把握	950104101-009	 白:3 橙:2 茶:2 青:1 赤:1 黄:1 黒:1
把握	950105001-001	 黄:3 青:2 緑:2 赤:1 橙:1 桃:1 黒:1
把握	950105001-011	 黒:6 青:1 茶:1 桃:1 白:1 緑:1
言明	950106173-008	 白:3 橙:2 紫:1 赤:1 緑:1 黄:1 灰:1 黒:1
言明	950104002-014	 白:3 赤:2 黒:2 紫:1 橙:1 黄:1 灰:1
言明	950104167-001	 赤:2 黄:2 桃:2 青:1 茶:1 灰:1 黒:1 白:1
普段	950105055-008	 白:5 黒:2 緑:2 茶:1 黄:1
普段	950106156-003	 白:5 茶:2 紫:1 黒:1 桃:1 緑:1
普段	950106156-009	 白:5 緑:3 青:2 灰:1
終局	950101077-045	 黒:4 赤:3 紫:2 白:2
終局	950101077-046	 灰:4 黒:3 白:2 茶:1 桃:1
終局	950101077-042	 紫:2 青:2 赤:2 黒:2 緑:2 灰:1
発揮	950101075-012	 黄:3 青:2 赤:2 橙:2 桃:1 白:1
発揮	950103083-004	 赤:5 黄:2 白:2 青:1 緑:1
発揮	950101152-032	 黄:4 白:3 橙:2 青:1 赤:1
訪	950101056-004	 紫:2 橙:2 黄:2 桃:1 緑:1 青:1 茶:1 灰:1
訪	950106010-001	 青:4 白:2 紫:1 橙:1 赤:1 灰:1 黒:1
訪	950106010-001	 茶:3 白:3 青:2 黄:2 橙:1
ファン	950104186-032	 黄:4 桃:3 橙:1 赤:1 灰:1 白:1
ファン	950101118-005	 桃:3 青:2 黒:2 紫:1 茶:1 赤:1 緑:1
ファン	950105115-019	 橙:3 赤:2 桃:2 紫:1 黄:1 白:1 緑:1
流れ	950105176-002	 青:5 橙:2 黒:1 灰:1 桃:1 緑:1
流れ	950101161-016	 青:8 黄:1 桃:1 灰:1
流れ	950105232-004	 青:8 白:2 橙:1
社員	950105033-032	 青:3 白:3 灰:2 茶:1 黄:1 黒:1
社員	950104156-006	 緑:2 青:2 黒:2 紫:1 桃:1 黄:1 灰:1 白:1
社員	950104202-016	 青:5 白:3 黒:2 黄:1
論議	950104219-003	 赤:3 橙:2 黒:2 緑:2 紫:1 茶:1
論議	950104216-003	 黄:3 灰:3 緑:2 紫:1 茶:1 赤:1
論議	950104177-008	 赤:3 黒:2 青:1 橙:1 茶:1 黄:1 灰:1 緑:1
誘拐	950101118-001	 赤:2 青:2 黒:2 紫:1 桃:1 橙:1 茶:1 黄:1
誘拐	950104025-008	 灰:5 黒:4 紫:1 赤:1
誘拐	950104025-003	 黒:4 紫:2 黄:2 灰:2 茶:1
上空	950105229-003	 青:8 桃:1 黒:1 白:1
上空	950101136-016	 青:10 紫:1
上空	950101103-002	 青:10 紫:1
青年	950104184-003	 青:8 茶:1 赤:1 黄:1
青年	950101032-021	 青:6 茶:2 黄:1 灰:1 白:1
青年	950105087-004	 青:9 桃:1 黒:1
中央	950105221-002	 黄:4 赤:2 青:1 茶:1 黒:1 灰:1 緑:1
中央	950101071-007	 黄:3 黒:2 緑:2 赤:1 橙:1 茶:1 灰:1
中央	950104026-001	 青:2 赤:2 黄:2 黒:2 茶:1 灰:1 白:1
区間	950103056-005	 青:3 白:3 赤:2 黒:2 橙:1
区間	950103055-009	 茶:3 黄:2 黒:2 白:2 橙:1 緑:1
区間	950103055-015	 青:3 緑:3 橙:2 紫:1 灰:1 黒:1
難民	950106046-003	 灰:4 茶:2 紫:1 赤:1 橙:1 黒:1 緑:1
難民	950105045-011	 灰:4 茶:3 紫:1 赤:1 黒:1 緑:1
難民	950106046-002	 灰:3 茶:2 黄:2 黒:2 青:1 橙:1
機能	950105176-019	 青:2 紫:2 橙:2 茶:1 黄:1 灰:1 黒:1 白:1
機能	950101050-004	 黒:4 緑:2 青:1 茶:1 橙:1 黄:1 白:1
機能	950103086-024	 青:3 白:3 黒:2 紫:1 灰:1 緑:1
職務	950105128-007	 灰:3 青:2 黄:2 茶:1 黒:1 白:1 緑:1
職務	950105239-004	 黒:5 青:3 赤:1 茶:1 灰:1
職務	950105053-007	 灰:4 青:2 緑:2 紫:1 黄:1 白:1
陳述	950101163-001	 灰:3 紫:2 橙:2 黒:2 桃:1 緑:1
陳述	950101163-003	 黒:4 紫:2 赤:2 橙:1 灰:1 白:1
陳述	950101163-001	 灰:4 黄:3 青:2 茶:1 橙:1
ミュージック	950106160-008	 紫:3 赤:2 桃:2 青:1 茶:1 黄:1 緑:1
ミュージック	950104186-033	 青:4 黄:3 紫:1 橙:1 桃:1 白:1
ミュージック	950104186-035	 青:2 橙:2 黒:2 白:2 紫:1 桃:1 緑:1
支配	950104002-010	 黒:5 赤:4 茶:1 灰:1
支配	950104141-009	 黒:4 赤:3 灰:3 紫:1
支配	950107017-002	 黒:5 灰:3 青:1 赤:1 黄:1
大事	950105010-002	 緑:2 青:2 黄:2 紫:1 茶:1 灰:1 黒:1 白:1
大事	950101080-015	 赤:4 橙:3 青:1 紫:1 黒:1 緑:1
大事	950104148-002	 黒:3 橙:2 黄:2 桃:2 白:1 緑:1
受賞	950101102-001	 赤:4 黄:3 紫:1 橙:1 桃:1 緑:1
受賞	950101102-002	 黄:4 白:3 赤:2 灰:1 桃:1
受賞	950101067-008	 赤:4 黄:4 橙:1 桃:1 白:1
主導	950105182-012	 赤:3 橙:2 白:2 紫:1 青:1 黒:1 緑:1
主導	950101031-002	 黒:5 赤:3 茶:1 黄:1 灰:1
主導	950104155-003	 白:3 赤:2 緑:2 青:1 紫:1 橙:1 黒:1
再現	950101077-003	 青:3 黒:2 緑:1 茶:1 橙:1 黄:1 灰:1 白:1
再現	950106118-015	 紫:3 赤:3 青:2 橙:1 白:1 緑:1
再現	950104132-002	 白:3 赤:2 灰:2 青:1 黄:1 黒:1 緑:1
混乱	950103010-006	 赤:3 黒:2 白:2 青:1 黄:1 灰:1 桃:1
混乱	950104170-005	 赤:4 紫:3 灰:3 白:1
混乱	950105240-003	 黒:4 紫:2 茶:2 橙:1 赤:1 黄:1
側近	950106186-001	 白:4 紫:3 橙:2 緑:2
側近	950105179-003	 黒:3 灰:2 緑:2 紫:1 茶:1 赤:1 黄:1
側近	950104158-007	 緑:3 青:2 黄:2 灰:2 茶:1 白:1
構成	950101071-005	 青:4 灰:2 黒:2 緑:2 桃:1
構成	950104101-003	 青:3 黒:3 茶:2 黄:1 灰:1 緑:1
構成	950104039-004	 青:3 茶:2 緑:2 紫:1 黄:1 黒:1 白:1
王	950101148-002	 黄:4 赤:3 青:1 紫:1 黒:1 白:1
王	950105096-003	 黄:4 紫:2 赤:2 白:2 緑:1
王	950105203-004	 黄:4 白:3 紫:1 青:1 茶:1 黒:1
効果	950105200-009	 赤:5 緑:3 橙:1 茶:1 黄:1
効果	950106171-004	 青:5 黄:2 白:2 桃:1 緑:1
効果	950103141-020	 青:7 赤:1 橙:1 黄:1 緑:1
会議	950101008-004	 橙:3 茶:2 緑:2 青:1 赤:1 黄:1 黒:1
会議	950104014-002	 茶:4 赤:2 灰:2 黄:1 黒:1 白:1
会議	950107006-003	 茶:4 灰:3 青:1 赤:1 黄:1 黒:1
レギュラー	950104077-019	 橙:3 黄:3 青:2 黒:2 緑:1
レギュラー	950105101-017	 青:3 赤:2 黄:2 緑:2 紫:1 橙:1
レギュラー	950104086-016	 赤:2 緑:2 灰:2 紫:1 青:1 橙:1 黄:1 白:1
落雷	950105214-004	 黄:8 灰:2 黒:1
落雷	950105214-002	 黄:10 灰:1
落雷	950105214-003	 黄:10 黒:1
会長	950107114-002	 白:3 紫:2 赤:2 黒:2 青:1 茶:1
会長	950107114-004	 紫:2 白:2 青:1 赤:1 橙:1 黄:1 灰:1 黒:1 緑:1
会長	950106138-001	 青:2 橙:2 白:2 紫:1 赤:1 緑:1 黒:1 灰:1
比較	950104177-024	 緑:4 橙:2 青:1 赤:1 黄:1 黒:1 灰:1
比較	950104177-014	 黒:3 紫:2 橙:2 青:1 赤:1 黄:1 緑:1
比較	950103019-002	 黄:4 橙:2 灰:2 青:1 赤:1 緑:1
衣装	950101162-021	 白:5 赤:2 青:1 茶:1 黒:1 桃:1
衣装	950101032-006	 白:3 紫:2 茶:2 赤:1 橙:1 桃:1 緑:1
衣装	950101161-002	 桃:2 黄:2 白:2 赤:1 緑:1 青:1 茶:1 灰:1
人出	950103121-003	 黒:3 橙:2 白:2 赤:1 桃:1 灰:1 緑:1
人出	950103141-001	 橙:3 赤:2 紫:1 青:1 黄:1 灰:1 黒:1 緑:1
人出	950103141-013	 黒:3 橙:2 緑:2 青:1 紫:1 黄:1 白:1
菓子	950103138-007	 黄:4 桃:3 橙:2 茶:1 緑:1
菓子	950107129-020	 桃:3 白:3 橙:2 青:1 黄:1 緑:1
菓子	950103036-005	 桃:4 茶:2 橙:2 黄:2 赤:1
指令	950104017-004	 赤:5 灰:2 青:1 桃:1 黒:1 白:1
指令	950104017-005	 黄:4 黒:2 灰:2 青:1 橙:1 白:1
指令	950104017-006	 灰:4 赤:3 青:1 橙:1 黄:1 黒:1
センター	950101073-028	 黄:3 白:3 灰:2 赤:1 桃:1 緑:1
センター	950105243-006	 青:6 灰:2 白:2 黒:1
センター	950105123-002	 白:4 黄:3 青:2 紫:1 灰:1
カップル	950103141-010	 桃:9 青:1 赤:1
カップル	950106178-008	 桃:9 茶:1 赤:1
カップル	950106156-008	 桃:7 紫:1 橙:1 赤:1 茶:1
様相	950103020-003	 灰:4 青:2 赤:2 白:2 黄:1
様相	950101078-021	 紫:2 赤:2 黒:2 青:1 橙:1 茶:1 黄:1 白:1
様相	950101104-002	 灰:5 茶:2 白:2 青:1 黒:1
彼女	950101159-026	 桃:7 赤:2 紫:1 白:1
彼女	950101073-014	 桃:7 赤:2 茶:1 黄:1
彼女	950105206-007	 桃:7 赤:2 橙:1 黄:1
同国	950107059-002	 灰:3 青:2 橙:1 黄:1 黒:1 桃:1 白:1 緑:1
同国	950105057-005	 茶:5 黒:2 赤:1 黄:1 白:1 緑:1
同国	950106049-003	 茶:2 黄:2 灰:2 黒:2 橙:1 桃:1 白:1
持続	950105096-007	 青:6 橙:2 赤:1 黄:1 緑:1
持続	950106117-012	 白:3 緑:3 青:1 赤:1 橙:1 黄:1 黒:1
持続	950101093-005	 紫:2 赤:2 青:2 桃:1 緑:1 黄:1 黒:1 白:1
積極	950107010-006	 赤:7 橙:2 紫:1 青:1
積極	950103055-017	 赤:6 青:3 茶:1 白:1
積極	950103019-032	 赤:6 茶:1 橙:1 黄:1 白:1 緑:1
開幕	950105096-020	 灰:3 白:2 赤:1 桃:1 青:1 橙:1 黄:1 黒:1
開幕	950105096-002	 緑:3 橙:2 黄:2 白:2 青:1 灰:1
開幕	950105112-004	 赤:4 白:4 青:1 橙:1 桃:1
ゴールポスト	950104132-009	 白:7 黄:2 青:1 黒:1
ゴールポスト	950104073-005	 白:5 橙:2 紫:1 赤:1 黄:1 緑:1
ゴールポスト	950103070-004	 白:5 緑:3 青:1 橙:1 黄:1
着付け	950101083-002	 紫:4 茶:3 橙:2 青:1 桃:1
着付け	950101083-007	 桃:5 紫:2 黄:2 赤:1 緑:1
着付け	950107129-027	 紫:4 茶:2 赤:2 青:1 橙:1 黒:1
雑煮	950105115-030	 白:7 茶:3 黄:1
雑煮	950105242-001	 白:8 橙:2 赤:1
雑煮	950103105-001	 黒:3 白:3 赤:2 茶:2 緑:1
目標	950105078-001	 青:4 赤:2 黄:2 黒:2 灰:1
目標	950104086-013	 黒:4 白:3 黄:2 青:1 赤:1
目標	950105077-003	 青:3 緑:3 赤:2 茶:1 黄:1 白:1
独走	950103070-026	 青:5 赤:2 紫:1 橙:1 黄:1 緑:1
独走	950103083-014	 青:5 赤:2 茶:2 紫:1 黄:1
独走	950103055-015	 黒:3 茶:2 赤:2 灰:2 青:1 白:1
都	950105145-031	 紫:3 黒:3 黄:2 赤:1 白:1 緑:1
都	950105145-013	 白:3 黄:2 緑:2 紫:1 赤:1 茶:1 黒:1
都	950101104-002	 灰:4 青:2 白:2 橙:1 黒:1 緑:1
作品	950104186-025	 黒:3 青:2 白:2 紫:1 橙:1 灰:1 緑:1
作品	950105145-006	 白:3 緑:3 紫:2 赤:1 茶:1 黄:1
作品	950101069-012	 白:5 青:2 紫:2 茶:1 緑:1
宿泊	950105224-005	 白:4 茶:2 青:1 橙:1 黒:1 灰:1 緑:1
宿泊	950105169-004	 白:7 茶:2 紫:1 青:1
宿泊	950105204-003	 白:5 黄:2 青:1 紫:1 赤:1 橙:1
ブランド	950104049-009	 黄:5 紫:2 赤:1 黒:1 灰:1 白:1
ブランド	950103036-002	 白:3 橙:2 茶:2 黄:2 紫:1 灰:1
ブランド	950101073-010	 茶:2 橙:2 黒:2 紫:1 赤:1 青:1 灰:1 白:1
武力	950106195-003	 赤:3 黒:3 灰:2 青:1 紫:1 橙:1
武力	950106168-003	 黒:5 赤:2 灰:2 黄:1 白:1
武力	950104025-004	 黒:3 茶:2 黄:2 灰:2 赤:1 白:1
疑い	950106007-001	 灰:5 紫:2 赤:2 黒:2
疑い	950103145-004	 灰:7 黄:2 黒:2
疑い	950106157-009	 灰:5 赤:2 黒:2 紫:1 緑:1
列島	950104202-001	 緑:9 青:1 灰:1
列島	950105154-002	 緑:5 茶:2 橙:2 青:1 黒:1
列島	950104155-003	 緑:5 青:2 白:2 赤:1 黄:1
ＣＤ	950104181-002	 橙:3 灰:3 青:2 黄:2 桃:1
ＣＤ	950106160-011	 灰:4 黄:3 黒:2 紫:1 白:1
ＣＤ	950104181-004	 灰:3 白:3 黄:2 青:1 橙:1 赤:1
食品	950105176-021	 赤:2 茶:2 黄:2 白:2 青:1 黒:1 緑:1
食品	950103038-027	 赤:4 黄:2 緑:2 青:1 橙:1 黒:1
食品	950104220-009	 緑:5 青:1 橙:1 赤:1 茶:1 黄:1 桃:1
実行	950101011-015	 青:4 赤:3 橙:1 黒:1 灰:1 白:1
実行	950105182-007	 緑:2 黄:2 赤:1 桃:1 青:1 茶:1 灰:1 黒:1 白:1
実行	950104047-006	 青:3 赤:2 黄:2 黒:2 灰:2
手配	950104134-004	 青:2 赤:2 白:2 橙:1 茶:1 黄:1 黒:1 灰:1
手配	950105156-001	 赤:6 黒:2 紫:1 橙:1 黄:1
手配	950107044-005	 黄:3 黒:3 赤:2 灰:2 茶:1
息	950105207-023	 白:7 青:1 黄:1 桃:1 灰:1
息	950101077-032	 白:6 赤:2 茶:1 黒:1 緑:1
息	950104151-010	 灰:5 白:3 黒:2 赤:1
営業	950104202-018	 黄:3 灰:2 白:2 緑:2 赤:1 桃:1
営業	950104136-011	 青:3 灰:3 緑:2 赤:1 黄:1 黒:1
営業	950105145-012	 灰:4 赤:2 青:1 茶:1 橙:1 黄:1 白:1
認可	950107027-001	 白:4 赤:2 青:1 紫:1 桃:1 黒:1 緑:1
認可	950103132-002	 青:3 黄:2 橙:1 赤:1 茶:1 灰:1 白:1 緑:1
認可	950105064-003	 緑:2 青:2 紫:1 桃:1 橙:1 黄:1 灰:1 黒:1 白:1
アメリカン	950104063-007	 赤:7 青:2 橙:1 緑:1
アメリカン	950104016-003	 赤:4 青:3 白:3 橙:1
アメリカン	950104232-008	 赤:6 緑:2 青:1 茶:1 白:1
ダム	950101158-002	 灰:5 青:4 茶:1 緑:1
ダム	950101157-009	 青:5 灰:3 黒:2 白:1
ダム	950101157-006	 灰:4 黄:3 青:2 茶:2
勝者	950104132-004	 赤:4 白:3 青:2 桃:1 黒:1
勝者	950105033-018	 赤:4 青:2 黄:2 白:2 灰:1
勝者	950101152-002	 赤:4 黄:3 紫:1 青:1 桃:1 緑:1
必至	950105062-001	 赤:4 茶:3 橙:1 桃:1 灰:1 白:1
必至	950101031-002	 赤:7 青:1 茶:1 橙:1 黒:1
必至	950101152-023	 赤:5 茶:2 青:1 橙:1 黄:1 白:1
関脇	950105094-002	 茶:3 黄:2 黒:2 緑:2 紫:1 灰:1
関脇	950105089-001	 紫:2 青:2 赤:1 桃:1 緑:1 茶:1 黄:1 黒:1 白:1
関脇	950105094-013	 橙:3 茶:2 黄:2 青:1 赤:1 黒:1 白:1
ボート	950101160-002	 青:5 桃:2 緑:2 赤:1 茶:1
ボート	950101157-018	 青:6 白:2 紫:1 茶:1 黄:1
ボート	950105200-017	 青:8 白:2 茶:1
隊	950105022-004	 黒:5 灰:2 青:1 赤:1 白:1 緑:1
隊	950105082-009	 赤:5 白:2 青:1 橙:1 灰:1 緑:1
隊	950107040-008	 黒:6 灰:2 緑:2 赤:1
党派	950106011-010	 灰:3 黒:2 緑:2 赤:1 橙:1 黄:1 白:1
党派	950105013-006	 黒:3 紫:2 灰:2 緑:2 青:1 白:1
党派	950103010-001	 黒:5 紫:2 茶:2 青:1 白:1
希望	950105118-018	 黄:3 青:2 桃:2 橙:1 赤:1 灰:1 白:1
希望	950106150-006	 黄:7 青:2 橙:1 桃:1
希望	950106046-005	 黄:5 橙:3 緑:2 白:1
強烈	950103056-005	 赤:7 青:2 黄:1 白:1
強烈	950101067-005	 赤:10 青:1
強烈	950107125-013	 赤:6 黄:2 青:1 紫:1 緑:1
違い	950101008-011	 茶:3 紫:2 黄:2 青:1 赤:1 灰:1 白:1
違い	950104049-005	 灰:3 赤:2 白:2 青:1 橙:1 黄:1 黒:1
違い	950107055-004	 灰:5 青:1 紫:1 茶:1 黄:1 黒:1 白:1
先輩	950106159-007	 青:2 桃:2 白:2 緑:2 橙:1 赤:1 黒:1
先輩	950105206-016	 青:5 黒:4 黄:1 桃:1
先輩	950103055-011	 紫:2 赤:2 黄:2 黒:2 青:1 灰:1 緑:1
配達	950104230-003	 赤:3 緑:3 灰:2 橙:1 桃:1 白:1
配達	950105125-006	 青:2 黄:2 紫:1 赤:1 緑:1 茶:1 黒:1 灰:1 白:1
配達	950105125-007	 緑:3 赤:2 橙:2 青:1 黄:1 灰:1 白:1
派遣	950101031-014	 黒:3 青:2 灰:2 紫:1 赤:1 橙:1 緑:1
派遣	950106193-002	 青:4 茶:2 橙:1 赤:1 黄:1 灰:1 白:1
派遣	950106168-005	 茶:3 黄:3 黒:2 紫:1 青:1 橙:1
画期的	950101078-012	 赤:4 紫:2 青:1 橙:1 黄:1 白:1 緑:1
画期的	950101174-010	 黄:4 青:2 橙:2 灰:1 白:1 緑:1
画期的	950103100-011	 白:3 黒:2 紫:1 青:1 茶:1 赤:1 黄:1 緑:1
象徴	950107129-029	 赤:3 紫:2 黄:2 青:1 橙:1 灰:1 白:1
象徴	950104120-003	 白:3 赤:2 黄:2 紫:1 青:1 黒:1 灰:1
象徴	950101060-006	 赤:2 黄:2 白:2 緑:2 紫:1 青:1 桃:1
行政	950101008-003	 黒:3 茶:2 灰:2 紫:1 青:1 赤:1 黄:1
行政	950106149-006	 白:3 青:2 黒:2 灰:2 茶:1 桃:1
行政	950103039-002	 灰:4 緑:3 青:2 紫:1 黄:1
銀	950101077-010	 灰:8 白:2 赤:1
銀	950105076-003	 灰:6 白:2 青:1 赤:1 黄:1
銀	950105076-004	 灰:5 赤:2 白:2 紫:1 黄:1
起点	950104155-003	 赤:5 黒:3 黄:2 白:1
起点	950107125-018	 赤:3 黄:3 黒:3 青:1 緑:1
起点	950104155-003	 赤:3 黄:3 橙:1 茶:1 黒:1 白:1 緑:1
スター	950104186-001	 黄:8 紫:2 白:1
スター	950104186-003	 黄:8 桃:2 紫:1
スター	950105208-006	 黄:8 橙:2 赤:1
急増	950101074-042	 赤:6 青:1 紫:1 橙:1 灰:1 緑:1
急増	950104197-003	 赤:8 紫:1 黒:1 白:1
急増	950101071-026	 紫:2 赤:2 黄:2 黒:2 青:1 橙:1 灰:1
もと	950106171-004	 白:6 緑:2 茶:1 黄:1 黒:1
もと	950104043-001	 紫:2 黒:2 白:2 緑:2 赤:1 黄:1 灰:1
もと	950104226-002	 白:4 青:2 緑:2 茶:1 橙:1 灰:1
インターナショナル	950105247-010	 青:3 赤:2 黄:2 白:2 橙:1 灰:1
インターナショナル	950104065-014	 青:5 黄:2 紫:1 茶:1 黒:1 白:1
インターナショナル	950105176-011	 青:5 灰:2 赤:1 橙:1 黄:1 黒:1
自殺	950103090-004	 黒:5 赤:3 灰:3
自殺	950103090-002	 黒:4 赤:3 黄:2 灰:2
自殺	950105217-002	 赤:4 黒:4 青:1 灰:1 白:1
地下	950106180-009	 茶:5 黒:3 赤:1 橙:1 灰:1
地下	950106180-013	 青:2 茶:2 灰:2 黒:2 橙:1 黄:1 白:1
地下	950106180-006	 灰:5 茶:3 白:2 桃:1
福袋	950103141-007	 赤:6 黄:2 青:1 茶:1 白:1
福袋	950103141-008	 赤:8 黄:1 桃:1 緑:1
福袋	950103141-007	 赤:4 黄:3 茶:1 桃:1 白:1 緑:1
伸び	950105017-011	 青:4 赤:2 白:2 緑:2 灰:1
伸び	950106127-008	 青:3 赤:2 紫:1 緑:1 茶:1 橙:1 黄:1 黒:1
伸び	950105170-011	 赤:4 青:2 黄:2 茶:1 白:1 緑:1
疲労	950104023-007	 灰:5 黄:2 紫:1 赤:1 茶:1 白:1
疲労	950104023-006	 灰:4 赤:2 黄:2 青:1 茶:1 黒:1
疲労	950104023-002	 黒:4 茶:2 灰:2 青:1 橙:1 黄:1
不妊	950105123-005	 紫:3 黄:2 赤:1 桃:1 緑:1 橙:1 灰:1 白:1
不妊	950105123-002	 灰:4 桃:3 黄:2 青:1 茶:1
不妊	950105123-002	 灰:3 桃:3 紫:1 赤:1 橙:1 黒:1 緑:1
段階	950101034-009	 白:3 青:2 黄:2 灰:2 赤:1 橙:1
段階	950104038-011	 黒:4 黄:2 灰:2 橙:1 白:1 緑:1
段階	950105076-005	 青:4 白:3 紫:1 橙:1 黄:1 黒:1
合理	950103039-015	 青:3 黒:3 白:3 緑:2
合理	950106188-003	 緑:4 黄:2 白:2 青:1 赤:1 黒:1
合理	950103002-004	 青:4 橙:2 黄:2 赤:1 茶:1 白:1
メード	950101073-011	 黒:4 桃:3 紫:1 青:1 橙:1 白:1
メード	950101073-041	 白:3 黒:2 赤:1 桃:1 緑:1 青:1 橙:1 灰:1
メード	950101073-032	 黒:5 桃:3 赤:1 灰:1 白:1
路	950107040-008	 灰:7 緑:2 青:1 赤:1
路	950101169-003	 灰:5 黒:2 白:2 赤:1 黄:1
路	950105146-001	 灰:4 黒:2 青:1 紫:1 茶:1 白:1 緑:1
反	950104031-005	 赤:4 黄:2 黒:2 青:1 茶:1 灰:1
反	950103025-006	 赤:6 灰:2 橙:1 黄:1 黒:1
反	950105232-009	 青:2 紫:2 赤:2 黒:2 灰:2 橙:1
見もの	950101152-015	 橙:2 赤:2 黄:2 緑:2 黒:1 桃:1 白:1
見もの	950101147-008	 黄:3 青:2 橙:2 紫:1 赤:1 桃:1 緑:1
見もの	950107103-013	 橙:2 黄:2 白:2 赤:1 緑:1 青:1 灰:1 黒:1
氷	950107100-007	 青:5 白:5 橙:1
氷	950106199-008	 青:4 白:3 橙:1 黄:1 灰:1 緑:1
